id,acc_open_past_24mths,mo_sin_old_il_acct,mo_sin_rcnt_tl,open_acc_6m,mths_since_rcnt_il,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_2yrs,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,open_il_12m,open_il_24m,avg_cur_bal,percent_bc_gt_75,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_rv_12m,open_rv_24m,earliest_cr_line
571,5.0,121.0,9.0,,,0.0,0.0,1.0,119.0,9.0,,,30710.0,0.0,0.0,0.0,0.0,3.0,,,Mar-2004
572,2.0,77.0,4.0,,,0.0,0.0,0.0,261.0,17.0,,,7635.0,66.7,0.0,0.0,0.0,1.0,,,Mar-1993
573,2.0,139.0,2.0,,,0.0,0.0,0.0,140.0,2.0,,,9387.0,57.1,0.0,0.0,0.0,2.0,,,Apr-2003
574,5.0,41.0,5.0,,,0.0,0.0,1.0,248.0,19.0,,,28250.0,0.0,0.0,0.0,0.0,2.0,,,Apr-1994
575,1.0,146.0,8.0,,,0.0,0.0,0.0,201.0,8.0,,,1302.0,25.0,0.0,0.0,0.0,1.0,,,Mar-1998
576,6.0,178.0,2.0,,,0.0,0.0,1.0,261.0,3.0,,,5471.0,50.0,0.0,0.0,1.0,5.0,,,Mar-1993
577,14.0,172.0,7.0,,,0.0,0.0,0.0,380.0,7.0,,,4062.0,70.0,0.0,0.0,0.0,5.0,,,Apr-1983
578,4.0,139.0,21.0,,,0.0,0.0,0.0,203.0,21.0,,,28083.0,14.3,0.0,0.0,0.0,0.0,,,Jan-1998
579,6.0,167.0,15.0,,,0.0,0.0,1.0,253.0,15.0,,,2666.0,20.0,0.0,0.0,0.0,0.0,,,Nov-1993
580,9.0,206.0,4.0,,,0.0,0.0,0.0,123.0,4.0,,,46734.0,14.3,0.0,0.0,0.0,4.0,,,Oct-1997
581,6.0,126.0,5.0,,,0.0,0.0,0.0,160.0,14.0,,,20243.0,100.0,0.0,0.0,0.0,2.0,,,Aug-2001
582,4.0,120.0,3.0,,,0.0,0.0,2.0,148.0,3.0,,,19036.0,0.0,0.0,0.0,0.0,2.0,,,Aug-2002
583,4.0,150.0,3.0,,,0.0,0.0,1.0,174.0,4.0,,,8714.0,75.0,0.0,0.0,0.0,3.0,,,Jun-2000
584,11.0,131.0,3.0,,,0.0,0.0,0.0,299.0,3.0,,,9082.0,5.9,0.0,0.0,0.0,7.0,,,Jan-1990
585,4.0,173.0,1.0,,,0.0,0.0,0.0,156.0,1.0,,,1164.0,11.1,0.0,0.0,0.0,3.0,,,Jul-2000
586,0.0,138.0,33.0,,,0.0,0.0,1.0,443.0,33.0,,,20780.0,42.9,0.0,0.0,0.0,0.0,,,Jan-1978
587,6.0,150.0,1.0,,,0.0,0.0,0.0,147.0,1.0,,,15076.0,75.0,0.0,0.0,0.0,2.0,,,Jun-2002
588,8.0,231.0,2.0,,,0.0,0.0,0.0,342.0,2.0,,,2440.0,46.7,0.0,0.0,0.0,4.0,,,Jun-1986
589,3.0,116.0,13.0,,,0.0,0.0,0.0,136.0,13.0,,,41813.0,25.0,0.0,0.0,0.0,0.0,,,Aug-2003
590,2.0,127.0,14.0,,,0.0,0.0,0.0,343.0,14.0,,,9290.0,14.3,0.0,0.0,0.0,0.0,,,May-1986
591,6.0,134.0,5.0,,,0.0,0.0,0.0,213.0,14.0,,,18257.0,25.0,0.0,0.0,0.0,1.0,,,Mar-1997
592,5.0,137.0,1.0,,,0.0,0.0,0.0,268.0,1.0,,,10579.0,16.7,0.0,0.0,0.0,5.0,,,Aug-1992
593,1.0,114.0,13.0,,,0.0,0.0,0.0,459.0,39.0,,,63271.0,0.0,0.0,0.0,0.0,0.0,,,Sep-1976
594,4.0,88.0,15.0,,,0.0,0.0,0.0,77.0,15.0,,,6923.0,83.3,0.0,0.0,0.0,0.0,,,Aug-2007
595,7.0,107.0,7.0,,,0.0,0.0,0.0,161.0,7.0,,,16317.0,50.0,0.0,0.0,0.0,3.0,,,Jul-2001
596,10.0,100.0,2.0,,,0.0,0.0,0.0,121.0,2.0,,,15427.0,80.0,0.0,0.0,0.0,5.0,,,Nov-2004
597,15.0,118.0,0.0,,,0.0,0.0,0.0,108.0,0.0,,,6613.0,50.0,0.0,0.0,0.0,11.0,,,Feb-2005
598,5.0,99.0,7.0,,,0.0,0.0,0.0,142.0,23.0,,,34457.0,0.0,0.0,0.0,0.0,1.0,,,Feb-2003
599,0.0,141.0,26.0,,,0.0,0.0,0.0,219.0,58.0,,,72759.0,100.0,0.0,0.0,0.0,0.0,,,Sep-1996
600,3.0,121.0,5.0,,,0.0,0.0,0.0,175.0,74.0,,,22282.0,100.0,0.0,0.0,0.0,2.0,,,May-2000
601,1.0,128.0,4.0,,,0.0,0.0,0.0,157.0,4.0,,,4786.0,66.7,0.0,0.0,0.0,1.0,,,Nov-2001
602,7.0,170.0,6.0,,,0.0,0.0,0.0,49.0,6.0,,,7964.0,50.0,0.0,0.0,0.0,4.0,,,Oct-2000
603,6.0,27.0,1.0,,,0.0,0.0,0.0,87.0,12.0,,,2270.0,0.0,0.0,0.0,0.0,5.0,,,Sep-2007
604,4.0,159.0,4.0,,,0.0,0.0,0.0,439.0,4.0,,,5003.0,16.7,0.0,0.0,0.0,3.0,,,May-1978
605,7.0,167.0,17.0,,,0.0,0.0,0.0,158.0,17.0,,,1917.0,0.0,0.0,0.0,0.0,0.0,,,Jan-2001
606,14.0,146.0,6.0,,,0.0,0.0,0.0,262.0,6.0,,,63247.0,100.0,0.0,0.0,0.0,5.0,,,Feb-1993
607,4.0,40.0,2.0,,,0.0,0.0,0.0,208.0,2.0,,,2317.0,83.3,0.0,0.0,0.0,4.0,,,Aug-1997
608,1.0,192.0,7.0,,,0.0,0.0,0.0,181.0,63.0,,,6127.0,100.0,0.0,0.0,0.0,1.0,,,Dec-1998
609,5.0,219.0,12.0,,,0.0,0.0,0.0,154.0,12.0,,,4594.0,100.0,0.0,0.0,0.0,1.0,,,Sep-1996
610,2.0,212.0,15.0,,,0.0,0.0,0.0,148.0,66.0,,,28041.0,0.0,0.0,0.0,0.0,0.0,,,Apr-1997
611,5.0,226.0,2.0,,,0.0,0.0,0.0,190.0,2.0,,,6047.0,100.0,0.0,0.0,0.0,1.0,,,Feb-1996
612,14.0,33.0,2.0,,,0.0,0.0,0.0,146.0,2.0,,,1391.0,25.0,0.0,0.0,0.0,9.0,,,Oct-2002
613,7.0,75.0,3.0,,,0.0,0.0,0.0,178.0,11.0,,,2917.0,12.5,0.0,0.0,0.0,5.0,,,Feb-2000
614,6.0,126.0,5.0,,,0.0,0.0,0.0,236.0,5.0,,,2402.0,0.0,0.0,0.0,0.0,3.0,,,Apr-1995
615,2.0,145.0,9.0,,,0.0,0.0,1.0,452.0,9.0,,,15081.0,60.0,0.0,0.0,1.0,1.0,,,Apr-1977
616,2.0,165.0,15.0,,,0.0,0.0,0.0,264.0,17.0,,,45858.0,100.0,0.0,0.0,0.0,0.0,,,Dec-1992
617,4.0,70.0,2.0,,,0.0,0.0,0.0,251.0,2.0,,,37713.0,16.7,0.0,0.0,0.0,2.0,,,Jan-1994
618,5.0,107.0,7.0,,,0.0,0.0,0.0,111.0,7.0,,,1152.0,50.0,0.0,0.0,0.0,2.0,,,Sep-2005
619,2.0,158.0,4.0,,,0.0,0.0,0.0,195.0,4.0,,,2526.0,33.3,0.0,0.0,0.0,1.0,,,Feb-1987
620,5.0,160.0,6.0,,,0.0,0.0,0.0,107.0,14.0,,,48056.0,75.0,0.0,0.0,0.0,1.0,,,Aug-2001
621,4.0,110.0,6.0,,,0.0,2.0,0.0,256.0,6.0,,,24639.0,60.0,0.0,0.0,0.0,1.0,,,Aug-1993
622,5.0,32.0,15.0,,,0.0,0.0,0.0,144.0,19.0,,,22202.0,100.0,0.0,0.0,0.0,0.0,,,Dec-2002
623,1.0,149.0,13.0,,,0.0,0.0,1.0,91.0,32.0,,,3625.0,75.0,0.0,0.0,0.0,0.0,,,Jul-2002
624,1.0,64.0,11.0,,,0.0,0.0,0.0,162.0,11.0,,,3419.0,50.0,0.0,0.0,0.0,1.0,,,Jun-2001
625,3.0,140.0,13.0,,,0.0,0.0,0.0,267.0,21.0,,,61698.0,100.0,0.0,0.0,0.0,0.0,,,Sep-1992
626,9.0,90.0,4.0,,,1.0,0.0,0.0,172.0,4.0,,,6215.0,40.0,0.0,0.0,0.0,4.0,,,Aug-2000
627,4.0,116.0,5.0,,,0.0,0.0,1.0,260.0,5.0,,,83770.0,0.0,0.0,0.0,0.0,2.0,,,Apr-1993
628,3.0,136.0,10.0,,,0.0,0.0,0.0,283.0,10.0,,,19198.0,42.9,0.0,0.0,0.0,1.0,,,May-1991
629,8.0,20.0,6.0,,,0.0,0.0,1.0,120.0,6.0,,,10507.0,18.2,0.0,0.0,0.0,3.0,,,Dec-2004
630,5.0,148.0,1.0,,,0.0,0.0,1.0,303.0,1.0,,,7462.0,71.4,0.0,0.0,0.0,2.0,,,Sep-1989
631,2.0,,5.0,,,0.0,0.0,0.0,56.0,5.0,,,686.0,0.0,0.0,0.0,0.0,1.0,,,Apr-2010
632,6.0,87.0,1.0,,,0.0,0.0,1.0,89.0,1.0,,,2028.0,33.3,0.0,0.0,0.0,2.0,,,Jul-2007
633,0.0,156.0,30.0,,,0.0,0.0,1.0,137.0,49.0,,,59554.0,100.0,0.0,0.0,0.0,0.0,,,Dec-2001
634,7.0,41.0,5.0,,,0.0,0.0,2.0,359.0,5.0,,,7975.0,25.0,0.0,0.0,0.0,1.0,,,Jan-1985
635,7.0,12.0,2.0,,,0.0,0.0,0.0,39.0,2.0,,,4148.0,0.0,0.0,0.0,0.0,4.0,,,Sep-2011
636,3.0,173.0,6.0,,,0.0,0.0,0.0,197.0,7.0,,,49906.0,33.3,0.0,0.0,0.0,3.0,,,Jul-1998
637,7.0,135.0,3.0,,,0.0,0.0,2.0,299.0,3.0,,,1797.0,20.0,0.0,0.0,0.0,3.0,,,Jan-1990
638,3.0,143.0,18.0,,,0.0,0.0,0.0,173.0,44.0,,,28494.0,20.0,0.0,0.0,0.0,0.0,,,Jul-2000
639,5.0,96.0,2.0,,,0.0,0.0,0.0,196.0,15.0,,,1921.0,0.0,0.0,0.0,0.0,1.0,,,Aug-1998
640,4.0,126.0,5.0,,,0.0,0.0,0.0,183.0,5.0,,,3879.0,25.0,0.0,0.0,0.0,2.0,,,Sep-1999
641,3.0,119.0,8.0,,,0.0,0.0,0.0,128.0,8.0,,,2831.0,87.5,0.0,0.0,0.0,1.0,,,Apr-2004
642,5.0,155.0,2.0,,,0.0,0.0,0.0,129.0,2.0,,,27987.0,0.0,0.0,0.0,0.0,2.0,,,Jan-2002
643,7.0,110.0,2.0,,,0.0,0.0,0.0,76.0,12.0,,,41191.0,0.0,0.0,0.0,0.0,6.0,,,Oct-2005
644,5.0,12.0,7.0,,,0.0,0.0,0.0,137.0,7.0,,,1940.0,0.0,0.0,0.0,0.0,3.0,,,Jul-2003
645,0.0,103.0,69.0,,,0.0,0.0,0.0,369.0,69.0,,,1712.0,0.0,0.0,0.0,0.0,0.0,,,Mar-1984
646,3.0,76.0,12.0,,,0.0,0.0,0.0,118.0,12.0,,,6014.0,100.0,0.0,0.0,0.0,1.0,,,Feb-2005
647,1.0,134.0,1.0,,,0.0,0.0,0.0,200.0,38.0,,,3340.0,80.0,0.0,0.0,0.0,1.0,,,Apr-1998
648,8.0,254.0,4.0,,,0.0,0.0,0.0,142.0,4.0,,,12008.0,33.3,0.0,0.0,0.0,2.0,,,Oct-1993
649,10.0,117.0,5.0,,,0.0,0.0,0.0,177.0,12.0,,,29757.0,0.0,0.0,0.0,0.0,5.0,,,Mar-2000
650,7.0,135.0,8.0,,,0.0,0.0,0.0,491.0,8.0,,,1183.0,11.1,0.0,0.0,0.0,2.0,,,Jan-1974
651,5.0,103.0,2.0,,,0.0,0.0,0.0,160.0,24.0,,,18283.0,100.0,0.0,0.0,0.0,1.0,,,Aug-2001
652,1.0,219.0,1.0,,,0.0,0.0,0.0,167.0,75.0,,,63995.0,100.0,0.0,0.0,0.0,1.0,,,Sep-1996
653,6.0,255.0,7.0,,,0.0,0.0,1.0,291.0,7.0,,,32655.0,25.0,0.0,0.0,0.0,3.0,,,Sep-1990
654,3.0,7.0,7.0,,,0.0,0.0,0.0,190.0,10.0,,,1815.0,66.7,0.0,0.0,0.0,2.0,,,Feb-1999
655,5.0,195.0,3.0,,,0.0,0.0,1.0,229.0,6.0,,,5424.0,0.0,0.0,0.0,0.0,3.0,,,Nov-1995
656,4.0,152.0,3.0,,,0.0,0.0,0.0,357.0,3.0,,,19822.0,75.0,0.0,0.0,0.0,3.0,,,Mar-1985
657,4.0,139.0,4.0,,,0.0,0.0,0.0,271.0,16.0,,,3362.0,25.0,0.0,0.0,0.0,2.0,,,May-1992
658,7.0,255.0,5.0,,,0.0,0.0,2.0,159.0,5.0,,,16900.0,100.0,0.0,0.0,2.0,5.0,,,Sep-1993
659,5.0,141.0,2.0,,,0.0,0.0,4.0,169.0,2.0,,,3148.0,28.6,0.0,0.0,0.0,5.0,,,Nov-2000
660,5.0,74.0,6.0,,,0.0,0.0,0.0,82.0,6.0,,,5365.0,80.0,0.0,0.0,0.0,2.0,,,Nov-2006
661,1.0,232.0,22.0,,,0.0,0.0,0.0,189.0,57.0,,,4725.0,50.0,0.0,0.0,0.0,0.0,,,Aug-1995
662,1.0,27.0,6.0,,,0.0,0.0,0.0,60.0,6.0,,,3712.0,50.0,0.0,0.0,0.0,1.0,,,Dec-2009
663,5.0,151.0,5.0,,,0.0,0.0,0.0,189.0,5.0,,,13530.0,66.7,0.0,0.0,0.0,2.0,,,Mar-1999
664,8.0,94.0,3.0,,,0.0,0.0,0.0,139.0,7.0,,,3448.0,50.0,0.0,0.0,0.0,8.0,,,May-2003
665,9.0,114.0,2.0,,,0.0,0.0,0.0,286.0,2.0,,,37732.0,0.0,0.0,0.0,0.0,5.0,,,Feb-1991
666,4.0,255.0,12.0,,,0.0,0.0,0.0,89.0,12.0,,,2172.0,20.0,0.0,0.0,0.0,1.0,,,Sep-1993
667,4.0,89.0,10.0,,,0.0,0.0,0.0,321.0,12.0,,,6563.0,25.0,0.0,0.0,0.0,3.0,,,Mar-1988
668,0.0,123.0,63.0,,,0.0,0.0,0.0,125.0,94.0,,,4094.0,100.0,0.0,0.0,0.0,0.0,,,Feb-1979
669,6.0,122.0,1.0,,,0.0,0.0,0.0,174.0,1.0,,,7737.0,50.0,0.0,0.0,0.0,3.0,,,Jun-2000
670,2.0,68.0,1.0,,,0.0,0.0,0.0,108.0,1.0,,,1219.0,25.0,0.0,0.0,0.0,2.0,,,Dec-2005
671,5.0,232.0,2.0,,,0.0,0.0,0.0,250.0,2.0,,,35742.0,100.0,0.0,0.0,0.0,3.0,,,Feb-1994
672,4.0,120.0,17.0,,,0.0,0.0,1.0,88.0,17.0,,,4501.0,0.0,0.0,0.0,0.0,0.0,,,Dec-2004
673,3.0,161.0,7.0,,,0.0,0.0,1.0,174.0,7.0,,,15676.0,66.7,0.0,0.0,0.0,1.0,,,Mar-1999
674,6.0,128.0,5.0,,,0.0,0.0,0.0,150.0,9.0,,,3792.0,37.5,0.0,0.0,0.0,3.0,,,Nov-2000
675,3.0,123.0,1.0,,,0.0,0.0,0.0,124.0,5.0,,,27548.0,66.7,0.0,0.0,0.0,3.0,,,Aug-2004
676,3.0,119.0,2.0,,,0.0,0.0,0.0,131.0,2.0,,,2157.0,80.0,0.0,0.0,0.0,2.0,,,Jan-2004
677,5.0,134.0,10.0,,,0.0,0.0,0.0,129.0,10.0,,,22877.0,66.7,0.0,0.0,0.0,2.0,,,Jun-2003
678,1.0,126.0,14.0,,,0.0,0.0,0.0,250.0,36.0,,,2560.0,100.0,0.0,0.0,0.0,0.0,,,Feb-1994
679,3.0,147.0,6.0,,,0.0,0.0,0.0,127.0,77.0,,,3598.0,100.0,0.0,0.0,0.0,1.0,,,Sep-2002
680,4.0,25.0,7.0,,,0.0,0.0,0.0,299.0,7.0,,,2443.0,100.0,0.0,0.0,0.0,2.0,,,Jan-1990
681,12.0,111.0,1.0,,,0.0,0.0,2.0,337.0,1.0,,,33221.0,44.4,0.0,0.0,0.0,6.0,,,Nov-1986
682,8.0,116.0,4.0,,,0.0,0.0,0.0,182.0,4.0,,,35760.0,0.0,0.0,0.0,0.0,7.0,,,Oct-1999
683,5.0,131.0,5.0,,,0.0,0.0,0.0,283.0,5.0,,,12148.0,33.3,0.0,0.0,0.0,4.0,,,May-1991
684,0.0,97.0,31.0,,,0.0,0.0,0.0,167.0,92.0,,,3872.0,100.0,0.0,0.0,0.0,0.0,,,Jan-2001
685,2.0,87.0,13.0,,,0.0,0.0,0.0,132.0,13.0,,,14091.0,33.3,0.0,0.0,0.0,0.0,,,Dec-2003
686,11.0,234.0,1.0,,,0.0,0.0,0.0,172.0,1.0,,,19581.0,0.0,0.0,0.0,0.0,5.0,,,Jun-1995
687,1.0,123.0,6.0,,,0.0,0.0,0.0,127.0,38.0,,,4315.0,0.0,0.0,0.0,0.0,1.0,,,May-2004
688,5.0,114.0,9.0,,,0.0,0.0,1.0,110.0,9.0,,,558.0,0.0,0.0,0.0,0.0,2.0,,,Jun-2005
689,3.0,128.0,1.0,,,0.0,0.0,0.0,160.0,72.0,,,7784.0,0.0,0.0,0.0,0.0,2.0,,,Aug-2001
690,8.0,149.0,2.0,,,0.0,0.0,0.0,167.0,2.0,,,9291.0,0.0,0.0,0.0,0.0,3.0,,,Jan-2001
691,4.0,135.0,13.0,,,0.0,0.0,0.0,135.0,13.0,,,2579.0,50.0,0.0,0.0,0.0,0.0,,,Sep-2003
692,0.0,160.0,28.0,,,0.0,0.0,0.0,161.0,29.0,,,3428.0,0.0,0.0,0.0,0.0,0.0,,,Jul-2001
693,1.0,79.0,15.0,,,0.0,0.0,0.0,54.0,28.0,,,7304.0,66.7,0.0,0.0,0.0,0.0,,,May-2008
694,1.0,181.0,6.0,,,0.0,0.0,0.0,170.0,101.0,,,117229.0,0.0,0.0,0.0,0.0,1.0,,,Nov-1999
695,9.0,124.0,9.0,,,0.0,0.0,0.0,292.0,13.0,,,3520.0,100.0,0.0,0.0,0.0,1.0,,,Aug-1990
696,9.0,140.0,1.0,,,0.0,0.0,0.0,215.0,1.0,,,2900.0,66.7,0.0,0.0,0.0,2.0,,,Jan-1997
697,6.0,140.0,11.0,,,0.0,0.0,0.0,118.0,13.0,,,97108.0,33.3,0.0,0.0,0.0,1.0,,,Apr-2003
698,10.0,144.0,7.0,,,0.0,0.0,0.0,321.0,10.0,,,11630.0,20.0,0.0,0.0,0.0,3.0,,,Mar-1988
699,5.0,67.0,5.0,,,0.0,0.0,0.0,67.0,5.0,,,8670.0,25.0,0.0,0.0,0.0,1.0,,,May-2009
700,7.0,197.0,1.0,,,0.0,0.0,0.0,193.0,1.0,,,14375.0,40.0,0.0,0.0,0.0,3.0,,,Jul-1998
701,7.0,128.0,4.0,,,0.0,0.0,0.0,442.0,4.0,,,1541.0,100.0,0.0,0.0,0.0,3.0,,,Feb-1978
702,3.0,189.0,4.0,,,0.0,0.0,0.0,108.0,14.0,,,8152.0,100.0,0.0,0.0,0.0,1.0,,,Mar-1999
703,2.0,143.0,5.0,,,0.0,0.0,0.0,165.0,5.0,,,20325.0,100.0,0.0,0.0,0.0,1.0,,,Mar-2001
704,2.0,149.0,14.0,,,0.0,0.0,0.0,288.0,14.0,,,3465.0,50.0,0.0,0.0,0.0,0.0,,,Dec-1990
705,3.0,123.0,5.0,,,0.0,0.0,0.0,169.0,42.0,,,40332.0,100.0,0.0,0.0,0.0,3.0,,,Nov-2000
706,3.0,133.0,6.0,,,0.0,0.0,4.0,345.0,6.0,,,61047.0,100.0,0.0,0.0,0.0,1.0,,,Mar-1986
707,7.0,45.0,5.0,,,0.0,0.0,0.0,122.0,5.0,,,1353.0,80.0,0.0,0.0,0.0,1.0,,,Nov-2002
708,2.0,,6.0,,,0.0,0.0,0.0,41.0,6.0,,,355.0,0.0,0.0,0.0,0.0,2.0,,,Jul-2011
709,13.0,112.0,3.0,,,0.0,0.0,0.0,68.0,3.0,,,1167.0,66.7,0.0,0.0,0.0,4.0,,,Aug-2005
710,11.0,123.0,4.0,,,0.0,0.0,0.0,119.0,4.0,,,2215.0,28.6,0.0,0.0,0.0,2.0,,,Sep-2004
711,4.0,148.0,10.0,,,0.0,0.0,4.0,174.0,33.0,,,6349.0,100.0,0.0,0.0,0.0,2.0,,,Jun-2000
712,5.0,146.0,4.0,,,0.0,0.0,0.0,160.0,8.0,,,47917.0,50.0,0.0,0.0,0.0,3.0,,,Aug-2001
713,9.0,75.0,1.0,,,0.0,0.0,0.0,165.0,1.0,,,3654.0,62.5,0.0,0.0,0.0,5.0,,,Mar-2001
714,8.0,,1.0,,,0.0,0.0,0.0,63.0,1.0,,,921.0,0.0,0.0,0.0,0.0,1.0,,,Sep-2009
715,7.0,139.0,7.0,,,0.0,0.0,0.0,218.0,7.0,,,1424.0,100.0,0.0,0.0,0.0,1.0,,,Oct-1996
716,3.0,98.0,2.0,,,0.0,0.0,2.0,225.0,2.0,,,11762.0,50.0,0.0,0.0,0.0,3.0,,,Mar-1996
717,0.0,141.0,29.0,,,0.0,0.0,1.0,375.0,29.0,,,1066.0,100.0,0.0,0.0,0.0,0.0,,,Sep-1983
718,1.0,122.0,7.0,,,1.0,0.0,1.0,128.0,7.0,,,6043.0,75.0,0.0,0.0,1.0,1.0,,,Apr-2004
719,5.0,166.0,9.0,,,0.0,0.0,0.0,182.0,9.0,,,21527.0,0.0,0.0,0.0,0.0,4.0,,,Oct-1999
720,7.0,33.0,1.0,,,0.0,0.0,1.0,307.0,1.0,,,2848.0,20.0,0.0,0.0,0.0,3.0,,,May-1989
721,4.0,113.0,1.0,,,0.0,0.0,0.0,151.0,1.0,,,8979.0,44.4,0.0,0.0,0.0,3.0,,,May-2002
722,1.0,102.0,17.0,,,0.0,0.0,0.0,164.0,17.0,,,17955.0,100.0,0.0,0.0,0.0,0.0,,,Apr-2001
723,2.0,122.0,11.0,,,0.0,0.0,0.0,158.0,30.0,,,10703.0,100.0,0.0,0.0,0.0,1.0,,,Oct-2001
724,4.0,160.0,4.0,,,0.0,0.0,0.0,163.0,7.0,,,3817.0,50.0,0.0,0.0,0.0,2.0,,,May-2001
725,4.0,145.0,11.0,,,0.0,0.0,0.0,334.0,11.0,,,48737.0,100.0,0.0,0.0,0.0,2.0,,,Feb-1987
726,8.0,152.0,12.0,,,0.0,0.0,2.0,116.0,13.0,,,13288.0,0.0,0.0,0.0,0.0,1.0,,,Apr-2002
727,11.0,130.0,3.0,,,0.0,0.0,0.0,60.0,3.0,,,5089.0,0.0,0.0,0.0,0.0,8.0,,,Feb-2004
728,1.0,91.0,5.0,,,0.0,0.0,0.0,265.0,5.0,,,22976.0,0.0,0.0,0.0,0.0,1.0,,,Nov-1992
729,1.0,48.0,10.0,,,0.0,0.0,0.0,97.0,10.0,,,2269.0,100.0,0.0,0.0,0.0,1.0,,,Nov-2006
730,3.0,111.0,7.0,,,0.0,0.0,2.0,294.0,22.0,,,23416.0,66.7,0.0,0.0,0.0,1.0,,,Jun-1990
731,2.0,151.0,1.0,,,0.0,0.0,0.0,191.0,1.0,,,77101.0,0.0,0.0,0.0,0.0,2.0,,,Jan-1999
732,6.0,120.0,5.0,,,0.0,0.0,0.0,141.0,5.0,,,1983.0,0.0,0.0,0.0,0.0,5.0,,,Mar-2003
733,4.0,120.0,3.0,,,0.0,0.0,0.0,141.0,3.0,,,9875.0,100.0,0.0,0.0,0.0,3.0,,,Mar-2003
734,2.0,88.0,5.0,,,0.0,0.0,0.0,106.0,5.0,,,38.0,0.0,0.0,0.0,0.0,1.0,,,Feb-2006
735,7.0,112.0,12.0,,,0.0,0.0,0.0,211.0,13.0,,,20224.0,45.5,0.0,0.0,0.0,1.0,,,Dec-1985
736,2.0,,15.0,,,0.0,0.0,1.0,441.0,19.0,,,66018.0,100.0,0.0,0.0,0.0,0.0,,,Mar-1978
737,4.0,165.0,4.0,,,0.0,0.0,0.0,211.0,27.0,,,18374.0,33.3,0.0,0.0,0.0,2.0,,,May-1997
738,4.0,36.0,9.0,,,0.0,0.0,0.0,57.0,9.0,,,1672.0,75.0,0.0,0.0,0.0,2.0,,,Mar-2010
739,3.0,148.0,4.0,,,0.0,0.0,2.0,326.0,4.0,,,5537.0,100.0,0.0,0.0,0.0,2.0,,,Dec-1976
740,7.0,163.0,8.0,,,0.0,0.0,0.0,213.0,8.0,,,1872.0,0.0,0.0,0.0,0.0,3.0,,,Mar-1997
741,0.0,129.0,39.0,,,0.0,1.0,0.0,142.0,39.0,,,31168.0,80.0,0.0,0.0,0.0,0.0,,,Feb-2003
742,8.0,119.0,3.0,,,0.0,0.0,0.0,152.0,14.0,,,3288.0,25.0,0.0,0.0,0.0,2.0,,,Apr-2002
743,5.0,186.0,3.0,,,0.0,0.0,0.0,236.0,6.0,,,27319.0,100.0,0.0,0.0,0.0,3.0,,,Apr-1995
744,3.0,121.0,5.0,,,0.0,0.0,0.0,143.0,54.0,,,34468.0,0.0,0.0,0.0,0.0,2.0,,,Apr-2000
745,1.0,144.0,12.0,,,0.0,0.0,2.0,165.0,12.0,,,16025.0,66.7,0.0,0.0,1.0,1.0,,,Mar-2001
746,0.0,158.0,37.0,,,0.0,0.0,0.0,135.0,51.0,,,3303.0,100.0,0.0,0.0,0.0,0.0,,,Oct-2001
747,3.0,68.0,1.0,,,0.0,0.0,0.0,365.0,1.0,,,53633.0,0.0,0.0,0.0,0.0,2.0,,,Jul-1984
748,4.0,25.0,7.0,,,0.0,0.0,0.0,108.0,7.0,,,982.0,100.0,0.0,0.0,0.0,1.0,,,Dec-2005
749,2.0,184.0,12.0,,,0.0,0.0,0.0,184.0,12.0,,,46574.0,100.0,0.0,0.0,0.0,2.0,,,Aug-1999
750,4.0,171.0,5.0,,,0.0,0.0,0.0,142.0,5.0,,,6518.0,83.3,0.0,0.0,0.0,1.0,,,Sep-2000
751,3.0,182.0,2.0,,,0.0,0.0,0.0,174.0,2.0,,,10242.0,0.0,0.0,0.0,0.0,3.0,,,Oct-1999
752,7.0,279.0,5.0,,,0.0,0.0,0.0,167.0,16.0,,,20980.0,50.0,0.0,0.0,0.0,4.0,,,Sep-1991
753,3.0,16.0,5.0,,,0.0,0.0,0.0,107.0,5.0,,,2289.0,25.0,0.0,0.0,0.0,1.0,,,Jan-2006
754,4.0,97.0,3.0,,,0.0,0.0,0.0,109.0,3.0,,,52033.0,100.0,0.0,0.0,0.0,3.0,,,Nov-2005
755,6.0,129.0,4.0,,,0.0,0.0,0.0,239.0,4.0,,,62867.0,66.7,0.0,0.0,0.0,2.0,,,Jan-1995
756,2.0,133.0,5.0,,,0.0,0.0,0.0,153.0,46.0,,,21302.0,0.0,0.0,0.0,0.0,2.0,,,Mar-2002
757,1.0,120.0,11.0,,,0.0,0.0,0.0,75.0,11.0,,,4395.0,100.0,0.0,0.0,0.0,1.0,,,Dec-2004
758,5.0,31.0,6.0,,,0.0,0.0,0.0,74.0,6.0,,,35639.0,0.0,0.0,0.0,0.0,2.0,,,Nov-2004
759,3.0,112.0,1.0,,,0.0,0.0,1.0,165.0,7.0,,,2257.0,25.0,0.0,0.0,0.0,3.0,,,Mar-2001
760,2.0,163.0,14.0,,,0.0,0.0,1.0,304.0,14.0,,,8162.0,0.0,0.0,0.0,0.0,0.0,,,Aug-1989
761,2.0,263.0,12.0,,,0.0,0.0,0.0,389.0,12.0,,,2886.0,0.0,0.0,0.0,0.0,1.0,,,Jul-1982
